Anti,smiles,cas
0,CN1CC[C@]2(CCN(CC[C@H]12)S(C)(=O)=O)C(=O)N1CCOCC1,1509
0,CN1CC(O)C2=CC(=NNC(N)=O)C(=O)C=C21,1508
0,CN1CC(CNC(=O)OCc2ccccc2)CC2c3cccc4c3c(cn4C)CC21,1507
0,Cn1cc(CN2C[C@H]3COC[C@@]3(COc3ncccc3F)C2)cn1,1506
0,Cn1cc(cn1)-c1ncnc2CCN(CCc12)c1ncc(F)cn1,1505
0,CN1CC(=O)NC1=N,1504
0,CN1CC(=O)N2C(Cc3c([nH]c4ccccc34)C2c2ccc3c(c2)OCO3)C1=O,1503
0,CN1CC(=O)N(CC11CCN(C1)c1ncc(F)cn1)c1cccnc1,1502
0,CN1CC(=O)N(CC11CCN(C1)C(=O)c1sccc1C)c1cccc(F)c1,1501
0,CN1CC(=O)N(CC11CCN(C1)C(=O)c1cnc(C)cn1)c1cnn(C)c1,1500
0,CN1CC(=O)N(CC11CCN(C1)C(=O)c1cccn1C)c1cccc(F)c1,1499
0,CN1C2CN(CC2C[C@@H]1C(=O)N1CCN(C)CC1)c1ncccn1,1498
0,CN1C2CN(CC2C[C@@H]1C(=O)N1CCN(C)CC1)c1ncc(F)cn1,1497
0,CN1C2CN(CC2C[C@@H]1C(=O)N1CCN(C)CC1)c1ncc(C)cn1,1496
0,CN1C2CCCC1CC(NC(=O)c1nn(C)c3ccccc13)C2.Cl,1495
0,CN1C2CCC1CC(OC(c1ccccc1)c1ccccc1)C2.CS(=O)(=O)O,1494
0,CN1C2CCC1CC(OC(=O)c1c[nH]c3ccccc13)C2.Cl,1493
0,CN1C2CCC1CC(OC(=O)C(CO)c1ccccc1)C2.O=S(=O)(O)O,1492
0,CN1C2CCC1CC(OC(=O)C(CO)c1ccccc1)C2,1491
0,CN1C2CCC1CC(O)C2,1490
0,CN1C[C@]23CN(C[C@@H](C[C@H]2S1(=O)=O)O3)C(=O)COc1ccccc1,1489
0,CN1C[C@]23CN(C[C@@H](C[C@H]2S1(=O)=O)O3)C(=O)C1CCC1,1488
0,CN1C[C@@H]2CC[C@@]3(N=C(NC3=O)c3ccccc3)[C@@H]2C1,1487
1,CN1C[C@@H]2C[C@H]1CN2c1cc2n(cc(C(O)=O)c(=O)c2cc1F)C1CC1,2716
0,CN1C(CCl)Nc2cc(Cl)c(S(N)(=O)=O)cc2S1(=O)=O,1486
0,CN1C(CC(=O)c2ccccc2)CCCC1CC(O)c1ccccc1.Cl,1485
0,CN1C(C)(C)CCCC1(C)C.O=C(O)C(O)C(O)C(=O)O,1484
0,CN1C(C(=O)Nc2ccccn2)=C(O)c2sccc2S1(=O)=O,1483
0,CN1C(C(=O)Nc2ccccn2)=C(O)c2sc(Cl)cc2S1(=O)=O,1482
0,CN1C(C(=O)Nc2ccccn2)=C(O)c2ccccc2S1(=O)=O,1481
0,CN1C(=O)OC(C)(C)C1=O,1480
0,CN1C(=O)CCS(=O)(=O)C1c1ccc(Cl)cc1,1479
0,CN1C(=O)CCC1c1cccnc1,1478
0,Cn1c(=O)cc(N2CCCC(N)C2)n(Cc2ccccc2C#N)c1=O.O=C(O)c1ccccc1,1477
0,CN1C(=O)CC(c2ccccc2)C1=O,1476
0,CN1C(=O)CC(C)(c2ccccc2)C1=O,1475
0,Cn1c(=O)c2c(ncn2CC2OCCO2)n(C)c1=O,1474
0,Cn1c(=O)c2c(ncn2CC(O)CO)n(C)c1=O,1473
0,Cn1c(=O)c2c(ncn2CC(=O)O)n(C)c1=O,1472
0,Cn1c(=O)c2c(ncn2C)n(C)c1=O,1471
0,Cn1c(=O)c2[nH]cnc2n(C)c1=O.NCCN,1470
0,Cn1c(=O)c2[nH]cnc2n(C)c1=O,1469
0,Cn1c(=O)c2[nH]c(Br)nc2n(C)c1=O,1468
0,CN1C(=O)C(O)N=C(c2ccccc2)c2cc(Cl)ccc21,1467
0,Cn1c([N+](=O)[O-])cnc1COC(N)=O,1466
1,CN[C@H]1CN(C[C@@H]1OC)c1ccc2c(n1)n(cc(C(O)=O)c2=O)-c1nccs1,2715
1,CN[C@@H]1[C@@H](O)[C@@H](O[C@H]2[C@@H](C[C@H](N)[C@@H](O[C@H]3O[C@H](CN)[C@@H](O)[C@H](O)[C@H]3O)[C@@H]2O)NC(=O)[C@@H](O)CN)OC[C@]1(C)O,2714
0,CN(N=O)C(=O)NC1C(O)OC(CO)C(O)C1O,1465
0,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1.O=C(O)C=CC(=O)O,1464
0,CN(CCCl)CCCl,1463
1,CN(Cc1oc2ccccc2c1C)C(=O)\C=C\C1=CNC2=NC(=O)CCC2=C1,2713
0,CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1.O,1462
0,CN(Cc1ccncc1)C1COC2(C1)CCN(CC2)c1ncc(F)cn1,1461
0,CN(Cc1ccco1)[C@H]1CN(C2CCCOC12)c1ncc(F)cn1,1460
0,CN(Cc1ccc(C(C)(C)C)cc1)Cc1cccc2ccccc12.Cl,1459
0,CN(Cc1cc(Br)cc(Br)c1N)C1CCCCC1.Cl,1458
0,CN(CC=Cc1ccccc1)Cc1cccc2ccccc12.Cl,1457
0,CN(CC=CC#CC(C)(C)C)Cc1cccc2ccccc12.Cl,1456
0,CN(C)N=Nc1[nH]cnc1C(N)=O,1455
0,CN(C)CCS,1454
0,CN(C)CCOc1ccc(C(=C(CCCl)c2ccccc2)c2ccccc2)cc1.O=C(O)CC(O)(CC(=O)O)C(=O)O,1453
1,CN(C)CCOC(c1ccccc1)c1ccccc1.Cn1c(=O)c2[nH]c(Cl)nc2n(C)c1=O,2712
0,CN(C)CCOC(c1ccccc1)c1ccccc1.Cl,1452
0,CN(C)CCOC(c1ccc(Cl)cc1)c1ccccn1.O=C(O)C=CC(=O)O,1451
0,CN(C)CCOC(C)(c1ccccc1)c1ccccn1.O=C(O)CCC(=O)O,1450
0,CN(C)CCOC(=O)COc1ccc(Cl)cc1.Cl,1449
0,CN(C)CCOC(=O)C(c1ccccc1)C1(O)CCCC1.Cl,1448
0,CN(C)CCO[C@H]1CN([C@H]2COC[C@@H]12)c1ncc(F)cn1,1447
0,CN(C)CCO[C@@H]1C[C@@H]2CN(CCN2C1)c1ncc(F)cn1,1446
0,CN(C)CCO[C@@H]1C[C@@H]2CN(CCN2C1)c1ncc(C)cn1,1445
0,CN(C)CCNC(=O)c1c2ccccn2c2ncnc(NCc3cccnc3)c12,1444
1,CN(C)CCn1nnnc1SCC1=C(N2[C@H](SC1)[C@H](NC(=O)Cc1csc(N)n1)C2=O)C(O)=O,2711
0,CN(C)CCN1CCN(Cc2c(C)noc2C)Cc2cccnc12,1443
0,CN(C)CCN1CCN(C)C2(CCN(CC2)c2ccc(C)nn2)C1=O,1442
0,CN(C)CCn1c2CCC(Cc2ccc1=O)NCc1cnn(C)c1,1441
0,CN(C)CCN(Cc1cccs1)c1ccccn1.Cl,1440
0,CN(C)CCN(Cc1ccccc1)c1ccccn1.O=C(O)CC(O)(CC(=O)O)C(=O)O,1439
0,CN(C)CCN(Cc1ccc(Cl)cc1)c1ccccn1.Cl,1438
0,CN(C)CCCOc1nn(Cc2ccccc2)c2ccccc12.Cl,1437
0,CN(C)CCCNC(=O)c1ccc2ccc(N3CCN(Cc4cccnc4)CC3)n2c1,1436
0,CN(C)CCCNC(=O)c1ccc2ccc(N3CCN(CC4CC4)CC3)n2c1,1435
0,CN(C)CCCN1c2ccccc2Sc2ccccc21.Cl,1434
0,CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21.Cl,1433
0,CN(C)CCCN1c2ccccc2Sc2ccc(C(F)(F)F)cc21.Cl,1432
0,CN(C)CCCN1c2ccccc2CCc2ccccc21.Cl,1431
0,CN(C)CCCN1c2ccccc2CCc2ccc(Cl)cc21.Cl,1430
0,CN(C)CCCC1(c2ccc(F)cc2)OCc2cc(C#N)ccc21.O=C(O)C(=O)O,1429
0,CN(C)CCc1c[nH]c2ccc(CC3COC(=O)N3)cc12,1428
0,CN(C)CCC=C1c2ccccc2Sc2ccc(Cl)cc21.Cl,1427
0,CN(C)CCC=C1c2ccccc2COc2ccccc21.Cl,1426
1,CN(C)CCC=C1c2ccccc2COc2ccc(CC(=O)O)cc21.Cl,2710
0,CN(C)CCC=C1c2ccccc2CCc2ccccc21.Cl,1425
0,CN(C)CCC=C1c2ccccc2C=Cc2ccccc21.Cl,1424
0,CN(C)CCC(c1ccccc1)c1ccccn1.O=C(O)C=CC(=O)O,1423
0,CN(C)CCC(c1ccc(Cl)cc1)c1ccccn1.O=C(O)C=CC(=O)O,1422
0,CN(C)CCC(c1ccc(Br)cc1)c1ccccn1.O=C(O)C=CC(=O)O,1421
0,CN(C)Cc1c[nH]c2ccccc12,1420
0,CN(C)CC(c1ccc(O)cc1)C1(O)CCCCC1.O=C(O)CCC(=O)O,1419
0,CN(C)CC(=O)OCC(O)C(O)C(O)C(O)C(=O)[O-].[Na+],1418
0,CN(C)CC(=O)N1CCN(CC1)c1ccc2ccc(cn12)C(=O)NCc1cccs1,1417
0,CN(C)CC(=O)N1CCN(CC1)c1ccc2ccc(cn12)C(=O)NCC1CC1,1416
0,CN(C)CC(=O)N1CCN(CC1)c1ccc2ccc(cn12)C(=O)NC1CCCC1,1415
0,CN(C)CC(=O)N1CCN(CC1)c1ccc2ccc(cn12)C(=O)Nc1ccc(C)cn1,1414
0,CN(C)CC(=O)N1CCC(F)(F)C2(CCN(C2)c2ncccc2F)C1,1413
0,CN(C)c1ncc2COCC3(CCN(C3)c3ncc(F)cn3)c2n1,1412
0,CN(C)c1ncc2CN(Cc3csc(C)n3)CCc2c1C(O)=O,1411
0,CN(C)c1nc(nc2CCN(CCc12)c1ncc(F)cn1)N1CCCC1,1410
0,CN(C)c1nc(N(C)C)nc(N(C)C)n1,1409
0,CN(C)c1nc(C)c2COCC3(CCN(C3)c3ncc(F)cn3)c2n1,1408
0,CN(C)c1cnccn1.O=S(=O)(O)O,1407
0,CN(C)C1CCN(CC1)C(=O)C1=NOC2(CCN(Cc3ccc(Cl)c(F)c3)C2)C1,1406
0,CN(C)C1CCN(C(C1)C(O)=O)C(=O)c1ccncc1F,1405
0,CN(C)c1ccc2nc3ccc(N(C)C)cc3[s+]c2c1.O.[Cl-],1404
1,CN(C)c1ccc(O)c2c1CC1CC3C(N(C)C)C(O)=C(C(N)=O)C(=O)C3(O)C(O)=C1C2=O.Cl,2709
0,CN(C)c1ccc(C(=C2C=CC(=[N+](C)C)C=C2)c2ccc(N(C)C)cc2)cc1.[Cl-],1403
0,CN(C)c1cc(NC(=O)CNC(C)(C)C)c(O)c2c1CC1CC3C(N(C)C)C(O)=C(C(N)=O)C(=O)C3(O)C(O)=C1C2=O,1402
1,CN(C)C1C(O)=C(C(N)=O)C(=O)C2(O)C(O)=C3C(=O)c4c(O)cccc4C(C)(O)C3CC12.Cl,2708
1,CN(C)C1C(O)=C(C(N)=O)C(=O)C2(O)C(O)=C3C(=O)c4c(O)cccc4C(C)(O)C3C(O)C12.Cl,2707
1,CN(C)C1C(O)=C(C(N)=O)C(=O)C2(O)C(O)=C3C(=O)c4c(O)ccc(Cl)c4C(O)C3CC12.Cl,2706
1,CN(C)C1C(O)=C(C(N)=O)C(=O)C2(O)C(O)=C3C(=O)c4c(O)ccc(Cl)c4C(C)(O)C3CC12.Cl,2705
0,CN(C)C(CCOc1cccc2ccccc12)c1ccccc1.Cl,1401
0,CN(C)C(=S)SSC(=S)N(C)C,1400
0,CN(C)C(=O)Oc1cccc([N+](C)(C)C)c1.COS(=O)(=O)[O-],1399
0,CN(C)C(=O)Oc1cccc([N+](C)(C)C)c1.[Br-],1398
0,CN(C)C(=O)Oc1ccc[n+](C)c1.[Br-],1397
0,CN(C)C(=O)Oc1cc(OC(=O)N(C)C)cc(C(O)CNC(C)(C)C)c1.Cl,1396
0,CN(C)C(=O)NCC[C@@]12CCO[C@@H]1CCN(C2)c1ncc(F)cn1,1395
0,CN(C)C(=O)N1CCN(CC1)c1ccc2ccc(cn12)C(=O)NCCc1cccc(F)c1,1394
0,CN(C)C(=O)N1CCN(CC1)c1ccc2ccc(cn12)C(=O)NCC1CC1,1393
0,CN(C)C(=O)N1CCN(C)C(C1)c1nnc2ccc(cn12)C(=O)NCCc1ccccn1,1392
0,CN(C)C(=O)N1CCN(C)C(C1)c1nnc2ccc(cn12)C(=O)Nc1cccc(F)c1,1391
0,CN(C)C(=O)N1CCN(C)C(C1)c1nnc2ccc(cn12)C(=O)N1CCCC1,1390
0,CN(C)C(=O)CNC(=O)c1ccc2ccc(N3CCN(C)CC3)n2c1,1389
0,CN(C)C(=O)CN1CCN(C)C(=O)C11CCN(C1)c1ncccn1,1388
0,CN(C)C(=O)CN1CCN(C)C(=O)C11CCN(C1)c1ncc(F)cn1,1387
0,CN(C)C(=O)CC1CC2(CCN(CC2)S(=O)(=O)C2CC2)Oc2ccccc12,1386
0,CN(C)C(=O)c1cc2CCN(CCc2nc1NCC1CC1)c1ncc(F)cn1,1385
0,CN(C)C(=O)c1cc2CCN(CCc2nc1NCC1CC1)c1ncc(C)cn1,1384
0,CN(C)C(=O)c1cc2CCN(Cc3cnn(C)c3)CCc2nc1NCC1CC1,1383
0,CN(C)C(=O)c1c2ccccn2c2ncnc(N3CCN(C)CC3)c12,1382
0,CN(C)C(=O)C(CCN1CCC(O)(c2ccc(Cl)cc2)CC1)(c1ccccc1)c1ccccc1.Cl,1381
0,CN(C)C(=O)[C@H]1C[C@@H]2CN(C[C@H]1O2)S(=O)(=O)c1ccccc1,1380
0,CN(C)C(=N)NC(=N)N.Cl,1379
1,CN(C)[C@H]1[C@@H]2C[C@H]3C(C(=O)c4c(O)ccc(Cl)c4[C@@]3(C)O)C(=O)[C@]2(O)C(=O)C(C(N)=O)C1=O,2704
1,CN(C)[C@H]1[C@@H]2C[C@@H]3Cc4c(cc(CNCC(C)(C)C)c(O)c4C(=O)C3C(=O)[C@]2(O)C(=O)C(C(N)=O)C1=O)N(C)C,2703
1,CN(C)[C@H]1[C@@H]2C[C@@H]3[C@H](O)c4c(Cl)ccc(O)c4C(=O)C3C(=O)[C@]2(O)C(=O)C(C(N)=O)C1=O,2702
1,CN(C)[C@H]1[C@@H]2[C@@H](O)[C@H]3C(C(=O)c4c(O)cccc4C3(C)O)C(=O)[C@]2(O)C(=O)C(C(N)=O)C1=O,2701
1,CN(C)[C@H]1[C@@H]2[C@@H](O)[C@H]3C(C(=O)c4c(O)ccc(Cl)c4C3=C)C(=O)[C@]2(O)C(=O)C(C(N)=O)C1=O,2700
0,CN(C)[C@@H]1CCN([C@H]1Cc1cnn(C)c1)c1ncc(F)cn1,1378
0,CN(C(=O)CN(CCO)CC(=O)N(C)C(C)(C)Cc1ccccc1)C(C)(C)Cc1ccccc1,1377
0,CN(C(=O)C(Cl)Cl)c1ccc(OC(=O)c2ccco2)cc1,1376
0,Clc1ccccc1C(c1ccccc1)(c1ccccc1)n1ccnc1,1375
0,Clc1ccc2c(c1)CCc1cccnc1C2=C1CCNCC1,1374
0,Clc1ccc2c(c1)C(N1CCNCC1)=Nc1ccccc1O2,1373
0,Clc1ccc(CSC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1.O=[N+]([O-])O,1372
0,Clc1ccc(CON=C(Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1.O=[N+]([O-])O,1371
0,Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1.O=[N+]([O-])O,1370
0,Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1.O=[N+]([O-])O,1369
0,Clc1ccc(CCC(Cn2ccnc2)Sc2c(Cl)cccc2Cl)cc1,1368
0,Clc1ccc(cc1)N1CC(=NC1=O)N1CCOCC1,1367
0,Clc1ccc(C(Cn2ccnc2)OCc2ccsc2Cl)c(Cl)c1,1366
0,Clc1ccc(C(Cn2ccnc2)OCc2c(Cl)cccc2Cl)c(Cl)c1.O=[N+]([O-])O,1365
0,Clc1ccc(C(c2ccccc2Cl)C(Cl)Cl)cc1,1364
0,Clc1ccc(C(c2ccc(Cl)cc2)C(Cl)(Cl)Cl)cc1,1363
0,ClC1C(Cl)C(Cl)C(Cl)C(Cl)C1Cl,1362
0,ClC=C(Cl)Cl,1361
0,ClC(Cl)C(=O)NCCCCCCCCNC(=O)C(Cl)Cl,1360
0,Cl[Pt]Cl.N.N,1359
0,Cl[Ca]Cl,1358
0,Cl.Oc1noc2c1CCNC2,1357
0,Cl.OC1CCCCC1N1CCC(c2ccccc2)CC1,1356
0,Cl.OC(CNCC(O)C1CCc2cc(F)ccc2O1)C1CCc2cc(F)ccc2O1,1355
0,Cl.OC(CCN1CCCCC1)(c1ccccc1)C1CCCCC1,1354
0,Cl.OC(CCN1CCCC1)(c1ccccc1)C1CCCCC1,1353
0,Cl.OC(c1cc(C(F)(F)F)nc2c(C(F)(F)F)cccc12)C1CCCCN1,1352
0,Cl.O=C1NCC2(CCN(CCc3ccccc3)CC2)O1,1351
0,Cl.O=c1n(CCCN2CCN(c3cccc(Cl)c3)CC2)nc2ccccn12,1350
0,Cl.O=C1CN2Cc3c(ccc(Cl)c3Cl)N=C2N1,1349
0,Cl.O=C1CCC2(O)C3Cc4ccc(O)c5c4C2(CCN3CC2CC2)C1O5,1348
1,Cl.O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(c2ncccn2)CC1,2699
1,Cl.O=C(O)c1cn(-c2ccc(F)cc2)c2cc(N3CCNCC3)c(F)cc2c1=O,2698
0,Cl.O=C(O)C=Cc1ccc(Cn2ccnc2)cc1,1347
0,Cl.O=C(Nc1ccccc1)OCC(CN1CCCCC1)OC(=O)Nc1ccccc1,1346
0,Cl.O=C(COc1ccc(Cl)cc1)N1CCN(Cc2ccc3c(c2)OCO3)CC1,1345
0,Cl.O=C(c1ccc(OCCN2CCCCC2)cc1)c1c(-c2ccc(O)cc2)sc2cc(O)ccc12,1344
0,Cl.NNCc1ccccc1,1343
0,Cl.NNc1nncc2ccccc12,1342
0,Cl.NCCS,1341
0,Cl.NCCCCCC(=O)O,1340
0,Cl.NCCCCC(N)C(=O)O,1339
0,Cl.NCCCC(N)C(=O)O,1338
0,Cl.NCCCC(N)(C(=O)O)C(F)F.O,1337
0,Cl.NCCCC(=O)O,1336
0,Cl.NCCc1ccccc1,1335
0,Cl.NCCc1ccc(O)c(O)c1,1334
0,Cl.NCCc1cc(O)c(O)cc1O,1333
0,Cl.NCCc1c[nH]c2ccc(O)cc12,1332
0,Cl.NCc1ccc(S(N)(=O)=O)cc1,1331
0,Cl.NCC(O)c1ccc(O)cc1,1330
0,Cl.NCC(N)C(=O)O,1329
0,Cl.NCC(CC(=O)O)c1ccc(Cl)cc1,1328
0,Cl.NCC(=O)CCC(=O)O,1327
0,Cl.NCC(=O)c1ccccc1,1326
0,Cl.Nc1ncnc(Nc2ccc(Cl)cc2)n1,1325
0,Cl.Nc1ccn(C2OC(CO)C(O)C2(F)F)c(=O)n1,1324
1,Cl.NC1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2Cl)C1,2697
0,Cl.Nc1ccc(N=Nc2ccccc2)c(N)n1,1323
0,Cl.Nc1c2c(nc3ccccc13)CCCC2,1322
0,Cl.NC1C(O)OC(CO)C(O)C1O,1321
0,Cl.Nc1c(Br)cc(Br)cc1CNC1CCC(O)CC1,1320
0,Cl.NC12CC3CC(CC(C3)C1)C2,1319
0,Cl.NC1=NCC2c3ccccc3Cc3ccccc3N12,1318
0,Cl.NC(N)=NC(N)=NCCc1ccccc1,1317
0,Cl.NC(N)=NC(=O)Cc1c(Cl)cccc1Cl,1316
0,Cl.NC(CS)C(=O)O,1315
0,Cl.NC(COP(=O)(O)O)C(=O)O,1314
0,Cl.NC(CO)C(=O)NNCc1ccc(O)c(O)c1O,1313
0,Cl.NC(Cc1ccccc1)C(=O)O,1312
0,Cl.NC(Cc1ccc(O)cc1)C(=O)O,1311
0,Cl.NC(Cc1ccc(Cl)cc1)C(=O)O,1310
0,Cl.NC(=O)CCC(N)C(=O)O,1309
0,Cl.N=c1ccn2c(n1)OC1C(O)C(CO)OC12,1308
0,Cl.N=C(NN=Cc1ccc(Cl)cc1)NN=Cc1ccc(Cl)cc1,1307
0,Cl.N=C(N)NN,1306
0,Cl.N=C(N)NCCCC(N)C(=O)O,1305
0,Cl.N=C(N)NC(=O)c1nc(Cl)c(N)nc1N,1304
0,Cl.N=C(N)NC(=N)NCCc1ccccc1,1303
0,Cl.N=C(N)NC(=N)N1CCOCC1,1302
1,Cl.N=C(N)n1cccn1,2696
0,Cl.N#Cc1ccc2[nH]cc(CCCCN3CCN(c4ccc5oc(C(N)=O)cc5c4)CC3)c2c1,1301
0,Cl.Fc1ccc(C2CCNCC2COc2ccc3c(c2)OCO3)cc1,1300
0,Cl.Cn1c(CCCC(=O)O)nc2cc(N(CCCl)CCCl)ccc21,1299
0,Cl.ClCCN(CCCl)CCCl,1298
0,Cl.Clc1ccccc1CN1CCc2sccc2C1,1297
0,Cl.Clc1cccc(Cl)c1N=C1NCCN1,1296
0,Cl.Clc1ccc2nsnc2c1NC1=NCCN1,1295
0,Cl.Clc1ccc2c(c1)CCc1cccnc1C2=C1CCNCC1,1294
0,Cl.Clc1ccc(Cn2c(CN3CCCC3)nc3ccccc32)cc1,1293
0,Cl.Clc1ccc(C(OCCN2CCCCC2)c2ccccc2)cc1,1292
0,Cl.Cl.OCCOCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,1291
0,Cl.Cl.OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,1290
0,Cl.Cl.O=C1c2c(O)ccc(O)c2C(=O)c2c(NCCNCCO)ccc(NCCNCCO)c21,1289
0,Cl.Cl.O=C(O)COCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,1288
0,Cl.Cl.NCCSSCCN,1287
0,Cl.Cl.NCCNCCNCCN,1286
0,Cl.Cl.NCCCCN,1285
0,Cl.Cl.NCCc1c[nH]cn1,1284
1,Cl.Cl.N=C(NCCCCCCNC(=N)NC(=N)Nc1ccc(Cl)cc1)NC(=N)Nc1ccc(Cl)cc1,2695
0,Cl.Cl.N=C(N)N,1283
0,Cl.Cl.Fc1ccc(C(c2ccc(F)cc2)N2CCN(CC=Cc3ccccc3)CC2)cc1,1282
0,Cl.Cl.Cl.NCCCCNCCCN,1281
0,Cl.c1cncc(C2CCCCN2)c1,1280
0,Cl.c1ccc2c(CC3=NCCN3)cccc2c1,1279
0,Cl.c1ccc2c(c1)OCC(C1=NCCN1)O2,1278
0,Cl.c1ccc2c(c1)CCCC2C1=NCCN1,1277
0,Cl.c1ccc(CC2=NCCN2)cc1,1276
0,Cl.c1ccc(C2CN3CCSC3=N2)cc1,1275
0,CCS(=O)(=O)N1CCO[C@H]2[C@@H](CC[C@@H]12)OCC(=O)N1CCCC1,1274
0,CCS(=O)(=O)N1CC2CN(Cc3ccc[nH]3)CC2C1,1273
0,CCS(=O)(=O)N1C[C@H]2C[C@@H]([C@@H](C1)O2)C(=O)Nc1ccccc1,1272
0,CCS(=O)(=O)N1C[C@@H]2OCCN(CCN3CCCC3)[C@H]2C1,1271
0,CCS(=O)(=O)N1C[C@@H]2[C@H](C1)c1ccccc1[C@@H]2N1CCOCC1,1270
0,CCS(=O)(=O)CCn1c([N+](=O)[O-])cnc1C,1269
0,CCOP(=S)(OCC)SCSP(=S)(OCC)OCC,1268
0,CCOP(=S)(OCC)Oc1nc(Cl)c(Cl)cc1Cl,1267
0,CCOP(=S)(OCC)Oc1ccc2c(C)c(Cl)c(=O)oc2c1,1266
0,CCOP(=S)(OCC)Oc1cc(C)nc(C(C)C)n1,1265
0,CCOCCOc1ccccc1C(N)=O,1264
0,CCOCCN1CC[C@@H]2Oc3ccccc3S(=O)(=O)N(CC3CC3)[C@@H]2CC1,1263
0,CCOCCn1c(N2CCCN(C)CC2)nc2ccccc21.O=C(O)C=CC(=O)O.O=C(O)C=CC(=O)O,1262
0,CCOCCCNC(=O)c1ccc2ccc(N3CCN(CC4CC4)CC3)n2c1,1261
0,CCOCc1cncc2CN(CCc12)C(=O)c1ccncc1F,1260
0,CCOCC1CC2(CO1)COCCN2S(=O)(=O)c1ccccc1,1259
0,CCOCC1CC2(CO1)COCCN2S(=O)(=O)c1ccc(OC)cc1,1258
0,CCOCC(O)COc1ccc(NC(=O)CC[S+](C)C)cc1.Cc1ccc(S(=O)(=O)[O-])cc1,1257
0,CCOC1OC2OC3(C)CCC4C(C)CCC(C1C)C24OO3,1256
0,CCOc1nc2cccc(C(=O)OCc3oc(=O)oc3C)c2n1Cc1ccc(-c2ccccc2-c2noc([O-])n2)cc1.[K+],1255
0,CCOc1nc2cccc(C(=O)OC(C)OC(=O)OC3CCCCC3)c2n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,1254
0,CCOc1nc2cccc(C(=O)O)c2n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,1253
0,CCOc1ccccc1OCCNC(C)Cc1ccc(OC)c(S(N)(=O)=O)c1.Cl,1252
0,CCOc1ccccc1C(N)=O,1251
0,CCOc1ccc2nc(S(N)(=O)=O)sc2c1,1250
0,CCOc1ccc2ccccc2c1C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)[O-].[Na+],1249
0,CCOc1ccc2[nH]c(SCCN3CCOCC3)nc2c1,1248
0,CCOc1ccc(S(=O)(=O)[O-])c2cccnc12.[Na+],1247
0,CCOc1ccc(NC(C)=O)cc1,1246
0,CCOc1ccc(NC(C)=Nc2ccc(OCC)cc2)cc1,1245
0,CCOc1ccc(NC(=O)CC(C)O)cc1,1244
0,CCOc1ccc(Cc2nccc3cc(OCC)c(OCC)cc23)cc1OCC.Cl,1243
0,CCOc1ccc(Cc2cc(C3OC(CO)C(O)C(O)C3O)ccc2Cl)cc1,1242
0,CCOc1cc(NC(C)=O)ccc1C(=O)OC,1241
0,CCOc1cc(CC(=O)NC(CC(C)C)c2ccccc2N2CCCCC2)ccc1C(=O)O,1240
0,CCOc1cc(C=O)ccc1O,1239
0,CCOC(N)=O,1238
0,CCOC(=O)OC(C)OC1=C(C(=O)Nc2ccccn2)N(C)S(=O)(=O)c2ccccc21,1237
1,CCOC(=O)OC(C)OC(=O)C1N2C(=O)C(NC(=O)C(N)c3ccccc3)C2SC1(C)C.Cl,2694
0,CCOC(=O)NNc1nncc2ccccc12.Cl,1236
0,CCOC(=O)Nc1nc2ccccc2[nH]1,1235
0,CCOC(=O)Nc1ccc(NCc2ccc(F)cc2)nc1N.O=C(O)C=CC(=O)O,1234
0,CCOC(=O)n1ccn(C)c1=S,1233
0,CCOC(=O)N1CCC(=C2c3ccc(Cl)cc3CCc3cccnc32)CC1,1232
0,CCOC(=O)COc1ccc2c(=O)cc(-c3ccccc3)oc2c1,1231
0,CCOC(=O)CCC(=O)OC1C(OC2C(C)C(OC3CC(C)(OC)C(O)C(C)O3)C(C)C(=O)OC(CC)C(C)(O)C(O)C(C)C(=O)C(C)CC2(C)O)OC(C)CC1N(C)C,1230
0,CCOC(=O)CC(SP(=S)(OC)OC)C(=O)OCC,1229
0,CCOC(=O)CC(=O)N1CCSC1COc1ccccc1OC,1228
0,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(F)ccc1-2,1227
0,CCOC(=O)c1ncn-2c1CN(C)C(=O)c1cc(ccc-21)N=[N+]=[N-],1226
0,CCOC(=O)c1cncn1C(C)c1ccccc1,1225
0,CCOC(=O)c1cccc(N)c1.CS(=O)(=O)O,1224
