SMILES,y_pred_adjust,CAS,Anti
CN(C)C(=O)Oc1ccc[n+](C)c1.[Br-],0.0039119273,1397,0
CN(C)C(=O)Oc1cc(OC(=O)N(C)C)cc(C(O)CNC(C)(C)C)c1.Cl,0.0092335325,1396,0
CN(C)C(=O)NCC[C@@]12CCO[C@@H]1CCN(c1ncc(F)cn1)C2,0.00094727916,1395,0
CN(C)C(=O)N1CCN(c2ccc3ccc(C(=O)NCCc4cccc(F)c4)cn23)CC1,0.004377286,1394,0
CN(C)C(=O)N1CCN(c2ccc3ccc(C(=O)NCC4CC4)cn23)CC1,0.013909212,1393,0
CN(C)C(=O)N1CCN(C)C(c2nnc3ccc(C(=O)NCCc4ccccn4)cn23)C1,0.007289702,1392,0
CN(C)C(=O)N1CCN(C)C(c2nnc3ccc(C(=O)Nc4cccc(F)c4)cn23)C1,0.005836979,1391,0
CN(C)C(=O)N1CCN(C)C(c2nnc3ccc(C(=O)N4CCCC4)cn23)C1,0.056070637,1390,0
CN1CCN(c2ccc3ccc(C(=O)NCC(=O)N(C)C)cn23)CC1,0.004739573,1389,0
CN(C)C(=O)CN1CCN(C)C(=O)C12CCN(c1ncccn1)C2,0.0008670048,1388,0
CN(C)C(=O)c1cc2c(nc1NCC1CC1)CCN(c1ncc(F)cn1)CC2,0.0040117963,1385,0
Cc1cnc(N2CCc3cc(C(=O)N(C)C)c(NCC4CC4)nc3CC2)nc1,0.011289234,1384,0
CN(C)C(=O)c1cc2c(nc1NCC1CC1)CCN(Cc1cnn(C)c1)CC2,0.00095814624,1383,0
CN1CCN(c2ncnc3c2c(C(=O)N(C)C)c2ccccn23)CC1,0.03826537,1382,0
CN(C)C(=O)[C@H]1C[C@@H]2CN(S(=O)(=O)c3ccccc3)C[C@H]1O2,0.0012850742,1380,0
CN(C)C(=N)NC(=N)N.Cl,0.17208041,1379,0
CN(C)c1cc(CNCC(C)(C)C)c(O)c2c1C[C@H]1C[C@H]3[C@H](N(C)C)C(=O)C(C(N)=O)C(=O)[C@@]3(O)C(=O)C1C2=O,0.9745466,2703,1
CN(C)[C@@H]1C(=O)C(C(N)=O)C(=O)[C@@]2(O)C(=O)C3C(=O)c4c(O)ccc(Cl)c4[C@@H](O)[C@H]3C[C@@H]12,0.98559546,2702,1
C=C1c2c(Cl)ccc(O)c2C(=O)C2C(=O)[C@]3(O)C(=O)C(C(N)=O)C(=O)[C@@H](N(C)C)[C@@H]3[C@@H](O)[C@H]12,0.99485695,2700,1
CN(C)[C@@H]1CCN(c2ncc(F)cn2)[C@H]1Cc1cnn(C)c1,0.00036005283,1378,0
CN(C(=O)CN(CCO)CC(=O)N(C)C(C)(C)Cc1ccccc1)C(C)(C)Cc1ccccc1,0.16624084,1377,0
CN(C(=O)C(Cl)Cl)c1ccc(OC(=O)c2ccco2)cc1,0.031199733,1376,0
Clc1ccccc1C(c1ccccc1)(c1ccccc1)n1ccnc1,0.29880175,1375,0
Clc1ccc2c(c1)CCc1cccnc1C2=C1CCNCC1,0.010154899,1374,0
Clc1ccc2c(c1)C(N1CCNCC1)=Nc1ccccc1O2,0.031308677,1373,0
Clc1ccc(CSC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1.O=[N+]([O-])O,0.057319704,1372,0
Clc1ccc(CON=C(Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1.O=[N+]([O-])O,0.019660467,1371,0
Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1.O=[N+]([O-])O,0.040325783,1369,0
O=C1N=C(N2CCOCC2)CN1c1ccc(Cl)cc1,0.27963492,1367,0
Clc1ccc(C(Cn2ccnc2)OCc2c(Cl)cccc2Cl)c(Cl)c1.O=[N+]([O-])O,0.038132112,1365,0
Clc1ccc(C(c2ccccc2Cl)C(Cl)Cl)cc1,0.028317433,1364,0
Clc1ccc(C(c2ccc(Cl)cc2)C(Cl)(Cl)Cl)cc1,0.494396,1363,0
O=C(NCCCCCCCCNC(=O)C(Cl)Cl)C(Cl)Cl,0.045951154,1360,0
Cl[Pt]Cl.N.N,0.051332783,1359,0
Cl.Oc1noc2c1CCNC2,0.013513111,1357,0
Cl.OC1CCCCC1N1CCC(c2ccccc2)CC1,0.0024724773,1356,0
Cl.OC(CNCC(O)C1CCc2cc(F)ccc2O1)C1CCc2cc(F)ccc2O1,0.0037946594,1355,0
Cl.OC(CCN1CCCCC1)(c1ccccc1)C1CCCCC1,0.011884689,1354,0
Cl.OC(CCN1CCCC1)(c1ccccc1)C1CCCCC1,0.011420238,1353,0
Cl.OC(c1cc(C(F)(F)F)nc2c(C(F)(F)F)cccc12)C1CCCCN1,0.00058095827,1352,0
Cl.O=C1CCC2(O)C3Cc4ccc(O)c5c4C2(CCN3CC2CC2)C1O5,0.0068531213,1348,0
Cl.O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(c2ncccn2)CC1,0.3242019,2699,1
Cl.O=C(O)C=Cc1ccc(Cn2ccnc2)cc1,0.07060001,1347,0
Cl.O=C(Nc1ccccc1)OCC(CN1CCCCC1)OC(=O)Nc1ccccc1,0.036136225,1346,0
Cl.O=C(c1ccc(OCCN2CCCCC2)cc1)c1c(-c2ccc(O)cc2)sc2cc(O)ccc12,0.015230638,1344,0
Cl.NNCc1ccccc1,0.06821158,1343,0
Cl.NNc1nncc2ccccc12,0.14710109,1342,0
Cl.NCCS,0.03022072,1341,0
Cl.NCCCCCC(=O)O,0.019582344,1340,0
Cl.NCCCCC(N)C(=O)O,0.0053342087,1339,0
Cl.NCCCC(N)(C(=O)O)C(F)F.O,0.006095038,1337,0
Cl.NCCCC(=O)O,0.017864259,1336,0
Cl.NCCc1ccccc1,0.18343897,1335,0
Cl.NCCc1ccc(O)c(O)c1,0.14086367,1334,0
Cl.NCCc1c[nH]c2ccc(O)cc12,0.2503699,1332,0
Cl.NCc1ccc(S(N)(=O)=O)cc1,0.023358786,1331,0
Cl.NCC(O)c1ccc(O)cc1,0.036235854,1330,0
Cl.NCC(N)C(=O)O,0.010769754,1329,0
Cl.NCC(=O)CCC(=O)O,0.013349608,1327,0
Cl.NCC(=O)c1ccccc1,0.120941855,1326,0
Cl.Nc1ncnc(Nc2ccc(Cl)cc2)n1,0.27470306,1325,0
Cl.Nc1ccn(C2OC(CO)C(O)C2(F)F)c(=O)n1,0.113363974,1324,0
Cl.Nc1ccc(N=Nc2ccccc2)c(N)n1,0.09004438,1323,0
Cl.NC1C(O)OC(CO)C(O)C1O,0.01782888,1321,0
Cl.Nc1c(Br)cc(Br)cc1CNC1CCC(O)CC1,0.0064762044,1320,0
Cl.NC12CC3CC(CC(C3)C1)C2,0.0026148711,1319,0
Cl.NC1=NCC2c3ccccc3Cc3ccccc3N12,0.074101396,1318,0
Cl.NC(N)=NC(=O)Cc1c(Cl)cccc1Cl,0.04504886,1316,0
Cl.NC(COP(=O)(O)O)C(=O)O,0.0076374556,1314,0
Cl.NC(Cc1ccccc1)C(=O)O,0.008388733,1312,0
Cl.NC(Cc1ccc(Cl)cc1)C(=O)O,0.006657333,1310,0
Cl.NC(=O)CCC(N)C(=O)O,0.015362528,1309,0
Cl.N=C(NN=Cc1ccc(Cl)cc1)NN=Cc1ccc(Cl)cc1,0.0072943727,1307,0
Cl.N=C(N)NN,0.04464608,1306,0
Cl.N=C(N)NCCCC(N)C(=O)O,0.047019515,1305,0
Cl.N=C(N)NC(=O)c1nc(Cl)c(N)nc1N,0.2804153,1304,0
Cl.N=C(N)NC(=N)N1CCOCC1,0.5853695,1302,0
Cl.N=C(N)n1cccn1,0.23645252,2696,1
Cl.Fc1ccc(C2CCNCC2COc2ccc3c(c2)OCO3)cc1,0.0065159523,1300,0
Cl.Cn1c(CCCC(=O)O)nc2cc(N(CCCl)CCCl)ccc21,0.007943794,1299,0
Cl.ClCCN(CCCl)CCCl,0.0034909106,1298,0
Cl.Clc1ccccc1CN1CCc2sccc2C1,0.013897183,1297,0
Cl.Clc1ccc2nsnc2c1NC1=NCCN1,0.02190563,1295,0
Cl.Clc1ccc2c(c1)CCc1cccnc1C2=C1CCNCC1,0.018238394,1294,0
Cl.Clc1ccc(Cn2c(CN3CCCC3)nc3ccccc32)cc1,0.035174474,1293,0
Cl.Clc1ccc(C(OCCN2CCCCC2)c2ccccc2)cc1,0.024931453,1292,0
Cl.Cl.OCCOCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,0.025374474,1291,0
Cl.Cl.O=C1c2c(O)ccc(O)c2C(=O)c2c(NCCNCCO)ccc(NCCNCCO)c21,0.04022381,1289,0
Cl.Cl.O=C(O)COCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,0.0071446793,1288,0
Cl.Cl.NCCSSCCN,0.008127584,1287,0
Cl.Cl.NCCNCCNCCN,0.006702688,1286,0
Cl.Cl.NCCCCN,0.020558218,1285,0
Cl.Cl.NCCc1c[nH]cn1,0.06925979,1284,0
Cl.Cl.N=C(NCCCCCCNC(=N)NC(=N)Nc1ccc(Cl)cc1)NC(=N)Nc1ccc(Cl)cc1,0.8173636,2695,1
Cl.Cl.Fc1ccc(C(c2ccc(F)cc2)N2CCN(CC=Cc3ccccc3)CC2)cc1,0.0068863654,1282,0
Cl.Cl.Cl.NCCCCNCCCN,0.025230544,1281,0
Cl.c1cncc(C2CCCCN2)c1,0.0045816647,1280,0
Cl.c1ccc2c(c1)OCC(C1=NCCN1)O2,0.0027552694,1278,0
Cl.c1ccc2c(c1)CCCC2C1=NCCN1,0.00241943,1277,0
Cl.c1ccc(CC2=NCCN2)cc1,0.005443693,1276,0
Cl.c1ccc(C2CN3CCSC3=N2)cc1,0.008024996,1275,0
CCS(=O)(=O)N1CCO[C@@H]2[C@H]1CC[C@H]2OCC(=O)N1CCCC1,0.007504275,1274,0
CCS(=O)(=O)N1CC2CN(Cc3ccc[nH]3)CC2C1,0.000793057,1273,0
CCS(=O)(=O)N1C[C@H]2C[C@H](C(=O)Nc3ccccc3)[C@@H](C1)O2,0.002586778,1272,0
CCS(=O)(=O)CCn1c([N+](=O)[O-])cnc1C,0.18518853,1269,0
CCOP(=S)(OCC)SCSP(=S)(OCC)OCC,0.008936232,1268,0
CCOP(=S)(OCC)Oc1nc(Cl)c(Cl)cc1Cl,0.776337,1267,0
CCOP(=S)(OCC)Oc1ccc2c(C)c(Cl)c(=O)oc2c1,0.11544717,1266,0
CCOP(=S)(OCC)Oc1cc(C)nc(C(C)C)n1,0.008862052,1265,0
CCOCCOc1ccccc1C(N)=O,0.31128106,1264,0
CCOCCn1c(N2CCCN(C)CC2)nc2ccccc21.O=C(O)C=CC(=O)O.O=C(O)C=CC(=O)O,0.19366549,1262,0
CCOCCCNC(=O)c1ccc2ccc(N3CCN(CC4CC4)CC3)n2c1,0.08384532,1261,0
CCOCc1cncc2c1CCN(C(=O)c1ccncc1F)C2,0.057947353,1260,0
CCOCC1CC2(COCCN2S(=O)(=O)c2ccccc2)CO1,0.028433517,1259,0
CCOCC1CC2(COCCN2S(=O)(=O)c2ccc(OC)cc2)CO1,0.034979902,1258,0
CCOC1OC2OC3(C)CCC4C(C)CCC(C1C)C24OO3,0.00019487296,1256,0
CCOc1nc2cccc(C(=O)OC(C)OC(=O)OC3CCCCC3)c2n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,0.0003969139,1254,0
CCOc1nc2cccc(C(=O)O)c2n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,0.0073269843,1253,0
CCOc1ccccc1C(N)=O,0.35812593,1251,0
CCOc1ccc2nc(S(N)(=O)=O)sc2c1,0.6418624,1250,0
CCOc1ccc2ccccc2c1C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)[O-].[Na+],0.19974834,1249,0
CCOc1ccc2[nH]c(SCCN3CCOCC3)nc2c1,0.006764639,1248,0
CCOc1ccc(S(=O)(=O)[O-])c2cccnc12.[Na+],0.53401774,1247,0
CCOc1ccc(NC(C)=O)cc1,0.029379485,1246,0
CCOc1ccc(N=C(C)Nc2ccc(OCC)cc2)cc1,0.0023304436,1245,0
CCOc1ccc(NC(=O)CC(C)O)cc1,0.002105535,1244,0
CCOc1ccc(Cc2nccc3cc(OCC)c(OCC)cc23)cc1OCC.Cl,5.7535985e-05,1243,0
CCOc1ccc(Cc2cc(C3OC(CO)C(O)C(O)C3O)ccc2Cl)cc1,0.0031260606,1242,0
CCOc1cc(NC(C)=O)ccc1C(=O)OC,0.020606214,1241,0
CCOc1cc(CC(=O)NC(CC(C)C)c2ccccc2N2CCCCC2)ccc1C(=O)O,0.0031182312,1240,0
CCOc1cc(C=O)ccc1O,0.1048894,1239,0
CCOC(N)=O,0.11960245,1238,0
CCOC(=O)OC(C)OC1=C(C(=O)Nc2ccccn2)N(C)S(=O)(=O)c2ccccc21,0.024360945,1237,0
CCOC(=O)OC(C)OC(=O)C1N2C(=O)C(NC(=O)C(N)c3ccccc3)C2SC1(C)C.Cl,0.8614163,2694,1
CCOC(=O)NNc1nncc2ccccc12.Cl,0.0141259,1236,0
CCOC(=O)Nc1nc2ccccc2[nH]1,0.016706826,1235,0
CCOC(=O)Nc1ccc(NCc2ccc(F)cc2)nc1N.O=C(O)C=CC(=O)O,0.02133094,1234,0
CCOC(=O)n1ccn(C)c1=S,0.36987638,1233,0
CCOC(=O)COc1ccc2c(=O)cc(-c3ccccc3)oc2c1,0.0017698751,1231,0
CCOC(=O)CC(SP(=S)(OC)OC)C(=O)OCC,0.0028949457,1229,0
CCOC(=O)CC(=O)N1CCSC1COc1ccccc1OC,0.0090858145,1228,0
CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(F)ccc1-2,0.38215017,1227,0
CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(N=[N+]=[N-])ccc1-2,0.5524284,1226,0
CCOC(=O)c1cncn1C(C)c1ccccc1,0.06319361,1225,0
CCOC(=O)c1cccc(N)c1.CS(=O)(=O)O,0.10121036,1224,0
CCOC(=O)c1ccc(O)cc1,0.059553962,1223,0
CCOC(=O)c1ccc(N)cc1,0.17503962,1222,0
CCOC(=O)c1c(C)cc(OC)cc1O,0.04781197,1220,0
CCOC(=O)c1c(C)cc(O)c(C=O)c1O,0.06822134,2693,1
CCOC(=O)c1c(C)c(Cl)c(O)c(Cl)c1O,0.51476526,1218,0
CCOC(=O)C1=CC(OC(CC)CC)C(NC(C)=O)C(N)C1.O=P(O)(O)O,0.0090908045,1216,0
CCOC(=O)C1=C(COCCN)NC(C)=C(C(=O)OC)C1c1ccccc1Cl.O=S(=O)(O)c1ccccc1,0.022971945,1215,0
CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc([N+](=O)[O-])c1,0.23247427,1213,0
CCOC(=O)C(CCc1ccccc1)NC1CCc2ccccc2N(CC(=O)O)C1=O.Cl,0.07861166,1212,0
CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N1C(C(=O)O)CC2CCCCC21,0.008422491,1208,0
CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N1C(C(=O)O)CC2CCCC21,0.009676219,1207,0
CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N(CC(=O)O)C1Cc2ccccc2C1.Cl,0.03769206,1206,0
CCOC(=O)C(C)(C)Oc1ccc(Cl)cc1,0.066257186,1205,0
CCOC(=O)[N-]c1c[n+](N2CCOCC2)no1,0.31397495,1204,0
CCO/N=C(/C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(Sc3nc(-c4cc[n+](C)cc4)cs3)CS[C@H]12)c1nsc(NP(=O)(O)O)n1,0.9746611,2692,1
CCO.C[C@H]1c2cccc(O)c2C(=O)C2C(=O)[C@]3(O)C(=O)C(C(N)=O)C(=O)[C@@H](N(C)C)[C@@H]3[C@@H](O)[C@@H]21.C[C@H]1c2cccc(O)c2C(=O)C2C(=O)[C@]3(O)C(=O)C(C(N)=O)C(=O)[C@@H](N(C)C)[C@@H]3[C@@H](O)[C@@H]21,0.9958912,2691,1
CCNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,5.1829247e-05,1203,0
CCNC1CN(CCCOC)S(=O)(=O)c2sc(S(N)(=O)=O)cc21,0.031573903,1202,0
CCNC1CC(N)C(OC2OC(CN)=CCC2N)C(O)C1OC1OCC(C)(O)C(NC)C1O.O=S(=O)(O)O.O=S(=O)(O)O,0.015284362,1201,0
CCNC1CC(C)S(=O)(=O)c2sc(S(N)(=O)=O)cc21.Cl,0.026878595,1200,0
CCNC1(c2cccs2)CCCCC1=O.Cl,0.007910765,1199,0
CCNC(=O)CCC(N)C(=O)[O-].[K+],0.0037746693,1198,0
CCNC(=O)C=Cc1cccc(Br)c1,0.011626767,1196,0
CCN1CCN(C(=O)NC(C(=O)N[C@@H]2C(=O)N3[C@@H]2SC(C)(C)[C@@H]3C(=O)O)c2ccccc2)C(=O)C1=O,0.98492116,2686,1
CCN1CCCC1CNC(=O)c1cc(S(N)(=O)=O)ccc1OC,0.0010888303,1194,0
CCN1CCCC1CNC(=O)c1cc(S(=O)(=O)CC)c(N)cc1OC,0.004251958,1193,0
CCN1CCCC(OC(=O)C(c2ccccc2)c2ccccc2)C1.Cl,0.027346844,1192,0
CCN1CC[C@@H]2Oc3ccccc3S(=O)(=O)N(CC3CC3)[C@@H]2CC1,0.0028521423,1188,0
CCN1CC(CCN2CCOCC2)C(c2ccccc2)(c2ccccc2)C1=O.Cl,0.049840372,1187,0
CCn1cc(C(=O)O)c(=O)c2cnc(N3CCCC3)nc21,0.7493143,1186,0
CCn1cc(C(=O)O)c(=O)c2ccc(C)nc21,0.44342387,1185,0
CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)nc21,0.97756267,2683,1
CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNC(C)C3)c(F)c21.Cl,0.9924038,2681,1
CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCN(C)CC3)cc21.CS(=O)(=O)O,0.6313642,2680,1
CCn1c(=O)c(-c2ccc(Cl)cc2Cl)cc2cnc(Nc3ccc(N4CCNCC4)c(F)c3)nc21,0.024267357,1184,0
CCN1C[C@H](C)n2c(c(O)c3c(=O)n(Cc4ccc(F)c(Cl)c4)nc(C(=O)NC)c32)C1=O,0.9519032,1183,0
CCN1C[C@]23CN(C(=O)C(C)C)C[C@@H](C[C@H]2S1(=O)=O)O3,0.0035386812,1181,0
CCN1C(=O)CC[C@]12CC[C@H](NC(=O)c1ccncc1F)CC2,0.019935984,1180,0
CCN(CCCCOC(=O)c1ccc(OC)c(OC)c1)C(C)Cc1ccc(OC)cc1.Cl,0.047603067,1178,0
CCN(CCCc1ccccc1)CCCc1ccccc1.O=C(O)CC(O)(CC(=O)O)C(=O)O,0.00985093,1177,0
CCN(Cc1ccncc1)C(=O)C(CO)c1ccccc1,0.011565964,1176,0
CCN(Cc1ccc(Cl)nc1)C(=C[N+](=O)[O-])NC,0.16473937,1175,0
CCN(CC)S(=O)(=O)c1ccc(C(=O)O)cc1,0.033447396,1174,0
CCN(CC)CCOCCOC(=O)C1(c2ccccc2)CCCC1.O=C(O)CC(O)(CC(=O)O)C(=O)O,0.007605351,1173,0
CCN(CC)CCOCCOC(=O)C(CC)(CC)c1ccccc1.O=C(O)CC(O)(CC(=O)O)C(=O)O,0.0044284286,1172,0
CCN(CC)CCOc1ccc2c(c1)C(=O)c1cc(OCCN(CC)CC)ccc1-2,0.36980814,1171,0
CCN(CC)CCOC(=O)C1(C2CCCCC2)CCCCC1.Cl,0.014133431,1168,0
CCN(CC)CCOC(=O)C(O)(c1ccccc1)c1ccccc1.Cl,0.1972297,1167,0
CCN(CC)CCOC(=O)C(Cc1cccc2ccccc12)CC1CCCO1.O=C(O)C(=O)O,0.2188919,1166,0
CCN(CC)CCOC(=O)C(c1ccccc1)C1CCCCC1.Cl,0.024436435,1164,0
CCN(CC)CCOC(=O)C(c1ccccc1)c1ccccc1.Cl,0.09497548,1165,0
CCN(CC)CCNc1ccc(CO)c2sc3ccccc3c(=O)c12,0.32050413,1163,0
CCN(CC)CCNC(C(=O)OCCC(C)C)c1ccccc1.Cl.Cl,0.05521033,1162,0
CCN(CC)CCNC(=O)COc1ccc(OC)cc1.Cl,0.01065794,1161,0
CCN(CC)CCNC(=O)c1ccc2nnc(C3CN(CC4CC4)CCN3C)n2c1,0.0040282765,1160,0
CCN(CC)CCNC(=O)c1ccc(NC(C)=O)cc1.Cl,0.0054805432,1159,0
CCN(CC)CCNC(=O)c1ccc(N)cc1.Cl,0.0036076854,1158,0
CCN(CC)CCNC(=O)c1cc(Cl)c(N)cc1OC.Cl,0.025115507,1156,0
CCN(CC)CCNC(=O)c1cc(Br)c(N)cc1OC,0.0098048905,1155,0
CCN(CC)CCCC(C)Nc1ccnc2cc(Cl)ccc12.O=P(O)(O)O.O=P(O)(O)O,0.020132948,1154,0
CCN(CC)CCc1nc(-c2ccccc2)no1.O=C(O)CC(O)(CC(=O)O)C(=O)O,0.028008586,1152,0
CCN(CC)CC(=O)Nc1c(C)cccc1C.Cl,0.011335933,1150,0
CCN(CC)CC#CCOC(=O)C(O)(c1ccccc1)C1CCCCC1.Cl,0.04218823,1149,0
CCN(CC)c1ncc2c(c1C(=O)O)CCN(Cc1cnn(C)c1)C2,0.0075829234,1148,0
CCN(CC)C(C)CN1c2ccccc2Sc2ccccc21.Cl,0.02873625,1147,0
CCN(CC)C(=S)SSC(=S)N(CC)CC,0.26185098,1146,0
CCN(CC)C(=O)N1CCN(C)CC1.O=C(O)CC(O)(CC(=O)O)C(=O)O,0.0053234035,1145,0
CCN(CC)C(=O)c1cccnc1,0.025829412,1144,0
CCN(CC)C(=O)c1cccc(C)c1,0.029440288,1143,0
CCN(CC)C(=O)c1ccc(O)c(OC)c1,0.03263501,1142,0
CCN(CC)C(=O)C1(c2ccccc2)CC1CN.Cl,0.020522842,1141,0
CCN(CC)C(=O)C(C#N)=Cc1cc(O)c(O)c([N+](=O)[O-])c1,0.3129516,1140,0
CCN(C)c1ncc2c(c1C(=O)O)CCN(C1CCOC1)C2,0.015882919,1139,0
CCN(C)c1ncc2c(c1C(=O)O)CCN(Cc1cnn(C)c1)C2,0.0050901305,1138,0
CCN(C)c1ncc2c(c1C(=O)O)CCN(C)C2,0.016646812,1137,0
CCN(C)C(=O)Oc1cccc(C(C)N(C)C)c1.O=C(O)C(O)C(O)C(=O)O,0.023552923,1136,0
CCCS(=O)(=O)N1CCO[C@@H]2[C@H]1CC[C@H]2OCC1CCOCC1,0.0046065887,1133,0
CCCS(=O)(=O)N1C[C@@H]2COC[C@@]2(CN2CCOCC2)C1,0.0011687384,1132,0
CCCOc1cc(N)ccc1C(=O)OCCN(CC)CC.Cl,0.09162162,1128,0
CCCNCC(O)COc1ccccc1C(=O)CCc1ccccc1.Cl,0.001585052,1127,0
CCCNC1CCc2nc(N)sc2C1.Cl.Cl,0.10223344,1126,0
CCCNC(C)C(=O)Nc1ccccc1C.Cl,0.003943612,1125,0
CCCNC(C)(C)COC(=O)c1ccccc1.Cl,0.01826961,1124,0
CCCNC(=O)NS(=O)(=O)c1ccc(Cl)cc1,0.028537765,1123,0
CCCNC(=O)c1ccc2nnc(C3CN(CC4CC4)CCN3C)n2c1,0.009502861,1122,0
CCCN1CC(CSC)CC2c3cccc4[nH]cc(c34)CC21.CS(=O)(=O)O,0.0014504228,1121,0
CCCN(CCC)S(=O)(=O)c1ccc(C(=O)O)cc1,0.14225854,1120,0
CCCN(CCC)CCc1cccc2c1CC(=O)N2.Cl,0.019326812,1119,0
CCCCS(=O)(=O)N1CCC2(CC1)CC2,0.05033259,1117,0
CCCCS(=O)(=O)N1C[C@H]2C[C@H](C(=O)Nc3ccccc3)[C@@H](C1)O2,0.007847613,1116,0
CCCCOCCOCCOCc1cc2c(cc1CCC)OCO2,9.2000904e-05,1115,0
CCCCOCCOc1nc(-c2ccc(C(=O)O)c(F)c2)sc1C,0.015134004,1114,0
CCCCOc1ccc(OCCCN2CCOCC2)cc1.Cl,0.025505982,1113,0
CCCCOc1ccc(CC(=O)NO)cc1,0.00414662,1112,0
CCCCOc1ccc(C(=O)CCN2CCCCC2)cc1.Cl,0.02229407,1111,0
CCCCOc1cc(C(=O)OCCN(CC)CC)ccc1N.Cl,0.15646559,1110,0
CCCCOC(=O)CCCCCCC(=O)OCCCC,0.000104695224,1108,0
CCCCOC(=O)c1ccccc1C(=O)OCCCC,0.00075806445,1107,0
CCCCOC(=O)c1ccc(O)cc1,0.02026157,1106,0
CCCCOC(=O)c1ccc(N)cc1,0.147666,1105,0
CCCCOC(=O)C1=CC(=O)CC(C)(C)O1,0.016609542,1104,0
CCCCNc1ccc(C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC)cc1,2.8235664e-10,1103,0
CCCCNc1cc(C(=O)O)cc(S(N)(=O)=O)c1Oc1ccccc1,0.5932216,1101,0
CCCCN(CCCC)CCCOC(=O)c1ccc(N)cc1.O=S(=O)(O)O,0.20163542,1098,0
CCCCN(CCCC)CC(O)c1cc(Cl)cc2c1-c1ccc(Cl)cc1C2=Cc1ccc(Cl)cc1,0.16987126,1097,0
CCCCCOC(=O)Nc1nc(=O)n(C2OC(C)C(O)C2O)cc1F,0.9213726,1096,0
CCCCCNC(=N)NN=Cc1c[nH]c2ccc(OC)cc12.O=C(O)C=CC(=O)O,0.01567284,1095,0
CCCCCN1CC2CN(S(=O)(=O)c3ccccc3)CC21,0.0066721793,1094,0
CCCCCN(CCCCC)C(=O)C(CCC(=O)[O-])NC(=O)c1ccc(Cl)c(Cl)c1.[Na+],0.19945022,1093,0
CCCCCCOc1ccccc1C(N)=O,0.22549365,1091,0
CCCCCCOC(=O)N=C(N)c1ccc(NCc2nc3cc(C(=O)N(CCC(=O)OCC)c4ccccn4)ccc3n2C)cc1.CS(=O)(=O)O,0.013704778,1090,0
CCCCCCNC(=O)n1cc(F)c(=O)[nH]c1=O,0.70232964,1089,0
CCCCCCCCNC(C)C(O)c1ccc(SC(C)C)cc1,0.00018737763,1088,0
CCCCCCCCCCOc1cc2c(O)c(C(=O)OCC)cnc2cc1OCC,1.5246073e-06,1087,0
CCCCCCCCCCCCCCCCCCOCC(O)CO,3.5206006e-07,1084,0
CCCCCCCCCCCCCCCCCCCCCCO,6.2361075e-08,1083,0
CCCCCCCCCCCCCCCCCCCCCCCCCCCCO,2.1786642e-10,1082,0
CCCCCCCCCCCCCCCCCCCCCC(=O)Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)c(=O)n1,0.00054731726,1081,0
CCCCCCCCCCCCCCCCCCCC[N+](C)(C)CCN(C)C,0.9999043,2896,1
CCCCCCCCCCCCCCCCCC[N+](C)(CCO)CCO,0.99936384,2837,1
CCCCCCCCCCCCCCCCCC[N+](C)(C)CCN(C)C,0.99988616,2897,1
CCCCCCCCCCCCCCCCCC[N+](C)(C)CCCCCCCCCCCCCCCCCC,0.012019356,2816,0
CCCCCCCCCCCCCCCCCC[N+](C)(C)CCC[Si](O)(O)O,0.9995994,2679,1
CCCCCCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1,0.99751186,2827,1
CCCCCCCCCCCCCCCCCC[N+](C)(C)CC,0.9993327,2820,1
CCCCCCCCCCCCCCCCCC[N+](C)(C)[O-],0.9988226,2846,1
CCCCCCCCCCCCCCCC[n+]1ccccc1,0.9980616,2678,1
CCCCCCCCCCCCCCCC[N+](C)(C)CCN(C)C,0.9998115,2898,1
CCCCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1,0.99856335,2677,1
CCCCCCCCCCCCCCCC[N+](C)(C)CC,0.9993037,2819,1
